Property ID,Region,Province,District,Locality,PostalCode,Street,Price,PriceType,PropertyType,PropertySubtype,BedroomCount,LivingArea,KitchenType,Furnished,Open_fire,SwimmingPool,Terrace_Area,Garden_Area,FacadeCount,FloorCount,ConstructionYear,StateBuilding,LandWidth,LandSurface,EPCScore,ScrapedURL,HasTerrace,HasGarden
20242020,Flanders,West Flanders,Brugge,Brugge,8000,Pannebekestraat,199000,residential_sale,APARTMENT,APARTMENT,2.0,70.0,,0,0,0,,,,,1962.0,AS_NEW,,,B,https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20242020,0,0
20242017,Flanders,Antwerp,Antwerp,Rumst,2840,Molenbergstraat,85000,residential_sale,APARTMENT,FLAT_STUDIO,0.0,40.0,,0,0,0,,,,,,TO_BE_DONE_UP,,,F,https://www.immoweb.be/en/classified/flat-studio/for-sale/rumst/2840/20242017,0,0
20242014,Flanders,West Flanders,Kortrijk,Kortrijk,8500,Romeinselaan,239000,residential_sale,APARTMENT,APARTMENT,2.0,73.0,,0,0,0,,,,7.0,2012.0,GOOD,,,B,https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20242014,0,0
20242013,Flanders,Flemish Brabant,Halle-Vilvoorde,KRAAINEM,1950,Rue Jules Adant,375000,residential_sale,APARTMENT,APARTMENT,3.0,105.0,,0,0,0,,,,4.0,1972.0,,,,B,https://www.immoweb.be/en/classified/apartment/for-sale/kraainem/1950/20242013,0,0
20241999,Flanders,Flemish Brabant,Leuven,Aarschot,3200,Pastoor Dergentlaan,315000,residential_sale,APARTMENT,APARTMENT,2.0,80.0,HYPER_EQUIPPED,0,0,0,,,2.0,,1977.0,AS_NEW,,,A,https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20241999,0,0
20195714,Brussels,Brussels,Brussels,Uccle,1180,Rue Des Astronomes - Sterrenkundigenstraat,395000,residential_sale,APARTMENT,APARTMENT,2.0,90.0,INSTALLED,0,0,0,1.0,,2.0,3.0,,GOOD,,,D,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20195714,1,0
11194323,Flanders,Flemish Brabant,Halle-Vilvoorde,Wemmel,1780,Koningin Astridlaan,279000,residential_sale,APARTMENT,APARTMENT,3.0,102.0,,0,0,0,8.0,,4.0,,,GOOD,,,C,https://www.immoweb.be/en/classified/apartment/for-sale/wemmel/1780/11194323,1,0
20195544,Brussels,Brussels,Brussels,BRUXELLES,1000,Rue Blaes,149000,residential_sale,APARTMENT,APARTMENT,1.0,46.0,,0,0,0,,,,3.0,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20195544,0,0
20242005,Flanders,West Flanders,Brugge,Blankenberge,8370,Zeedijk,599000,residential_sale,APARTMENT,APARTMENT,3.0,82.0,HYPER_EQUIPPED,0,0,0,4.0,,3.0,10.0,1978.0,AS_NEW,,,B,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20242005,1,0
20195605,Brussels,Brussels,Brussels,UCCLE,1180,Avenue de Boetendael,299000,residential_sale,APARTMENT,APARTMENT,2.0,80.0,INSTALLED,0,0,0,2.0,,3.0,4.0,1960.0,GOOD,,,G,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20195605,1,0
20195657,Brussels,Brussels,Brussels,Sint-Jans-Molenbeek,1080,Louis Mettewielaan,178000,residential_sale,APARTMENT,APARTMENT,2.0,83.0,SEMI_EQUIPPED,0,0,0,7.0,,,,1969.0,TO_BE_DONE_UP,,,B,https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20195657,1,0
20195543,Brussels,Brussels,Brussels,BRUXELLES,1000,Rue Blaes,219000,residential_sale,APARTMENT,APARTMENT,1.0,85.0,,0,0,0,,,,3.0,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20195543,0,0
20195418,Brussels,Brussels,Brussels,Forest,1190,Avenue Molière,259000,residential_sale,APARTMENT,APARTMENT,1.0,69.0,NOT_INSTALLED,0,0,0,3.0,,2.0,6.0,,GOOD,,,C,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20195418,1,0
20195413,Brussels,Brussels,Brussels,Ixelles,1050,Avenue Des Courses - Wedrennenlaan,465000,residential_sale,APARTMENT,APARTMENT,2.0,104.0,,0,0,0,9.0,,2.0,6.0,1997.0,AS_NEW,,,D,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20195413,1,0
20194883,Brussels,Brussels,Brussels,Anderlecht,1070,Boulevard Joseph Bracops,225000,residential_sale,APARTMENT,APARTMENT,2.0,78.0,INSTALLED,0,0,0,,,4.0,4.0,2007.0,GOOD,,,D,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20194883,0,0
20173170,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,Rue Du Paruck - Paruckstraat,149000,residential_sale,APARTMENT,APARTMENT,1.0,59.0,NOT_INSTALLED,0,0,0,10.0,,,4.0,1973.0,,,,G,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20173170,1,0
20194715,Brussels,Brussels,Brussels,Uccle,1180,Rue de Calvoet,380000,residential_sale,APARTMENT,APARTMENT,4.0,118.0,HYPER_EQUIPPED,0,0,0,7.0,,2.0,3.0,1990.0,GOOD,,,E,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20194715,1,0
20194632,Brussels,Brussels,Brussels,Saint-Josse-ten-Noode,1210,Rue Linné,119000,residential_sale,APARTMENT,APARTMENT,1.0,35.0,NOT_INSTALLED,0,0,0,,,2.0,3.0,,TO_RENOVATE,,,G,https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/20194632,0,0
20194661,Brussels,Brussels,Brussels,BERCHEM-SAINTE-AGATHE,1082,Auguste van Zandestraat,375000,residential_sale,APARTMENT,DUPLEX,3.0,125.0,,0,0,0,18.0,,,2.0,,AS_NEW,,,D,https://www.immoweb.be/en/classified/duplex/for-sale/berchem-sainte-agathe/1082/20194661,1,0
20194613,Brussels,Brussels,Brussels,Ixelles,1050,,410000,residential_sale,APARTMENT,APARTMENT,2.0,102.0,INSTALLED,0,0,0,,,2.0,3.0,1966.0,AS_NEW,,,C,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20194613,0,0
20194624,Brussels,Brussels,Brussels,Ixelles,1050,Rue Jean Paquot,499000,residential_sale,APARTMENT,DUPLEX,3.0,133.0,HYPER_EQUIPPED,0,0,0,,,3.0,8.0,2001.0,AS_NEW,,,C,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20194624,0,0
20194633,Brussels,Brussels,Brussels,Saint-Josse-ten-Noode,1210,Rue Linné,119000,residential_sale,APARTMENT,APARTMENT,1.0,35.0,NOT_INSTALLED,0,0,0,,,2.0,3.0,,TO_RENOVATE,,,G,https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/20194633,0,0
20238943,Flanders,Antwerp,Antwerp,DEURNE,2100,Corbletstraat,139000,residential_sale,APARTMENT,GROUND_FLOOR,1.0,56.0,INSTALLED,0,0,0,,,2.0,3.0,,JUST_RENOVATED,,,E,https://www.immoweb.be/en/classified/ground-floor/for-sale/deurne/2100/20238943,0,0
20238763,Flanders,Antwerp,Antwerp,HOBOKEN,2660,Steynstraat,199000,residential_sale,APARTMENT,APARTMENT,2.0,69.0,INSTALLED,0,0,0,7.0,,,6.0,1976.0,AS_NEW,,,B,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20238763,1,0
20238752,Flanders,West Flanders,Brugge,Varsenare,8490,Nieuwenhovedreef,549000,residential_sale,APARTMENT,APARTMENT,2.0,120.0,,0,1,0,,,,,,GOOD,,,A,https://www.immoweb.be/en/classified/apartment/for-sale/varsenare/8490/20238752,0,0
20238746,Flanders,East Flanders,Gent,MARIAKERKE,9030,Staakskenstraat,345000,residential_sale,APARTMENT,APARTMENT,2.0,78.0,INSTALLED,0,0,0,5.0,,,4.0,2013.0,GOOD,,,B,https://www.immoweb.be/en/classified/apartment/for-sale/mariakerke/9030/20238746,1,0
20238747,Flanders,East Flanders,Gent,MARIAKERKE,9030,Staakskenstraat,345000,residential_sale,APARTMENT,PENTHOUSE,2.0,78.0,INSTALLED,0,0,0,5.0,,,4.0,2013.0,GOOD,,,B,https://www.immoweb.be/en/classified/penthouse/for-sale/mariakerke/9030/20238747,1,0
20194592,Brussels,Brussels,Brussels,Saint-Josse-ten-Noode,1210,,119000,residential_sale,APARTMENT,APARTMENT,1.0,35.0,NOT_INSTALLED,0,0,0,,,2.0,3.0,,TO_RENOVATE,,,G,https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/20194592,0,0
20194562,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,Louis Mettewielaan,145000,residential_sale,APARTMENT,FLAT_STUDIO,1.0,60.0,INSTALLED,0,0,0,12.0,,2.0,,1969.0,GOOD,,,,https://www.immoweb.be/en/classified/flat-studio/for-sale/molenbeek-saint-jean/1080/20194562,1,0
20194439,Brussels,Brussels,Brussels,Laeken,1020,Avenue des Pagodes,239000,residential_sale,APARTMENT,APARTMENT,2.0,106.0,HYPER_EQUIPPED,0,0,0,3.0,,2.0,4.0,1969.0,,,,E,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/20194439,1,0
20194563,Brussels,Brussels,Brussels,Jette,1090,Avenue du Bourgmestre Jean Neybergh,295000,residential_sale,APARTMENT,APARTMENT,2.0,115.0,,0,0,0,4.0,,2.0,,2004.0,GOOD,,,C,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20194563,1,0
20159555,Brussels,Brussels,Brussels,Uccle,1180,Rue Geleytsbeek,499000,residential_sale,APARTMENT,PENTHOUSE,3.0,140.0,,0,0,0,10.0,,3.0,3.0,,JUST_RENOVATED,,,C,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/20159555,1,0
